Path,Longitude,Latitude,Altitude,TimeStamp
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0041.JPG,85.44021094,22.56430278,305.171,2019:08:12 11:09:59
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0042.JPG,85.44036861,22.56437733,305.1,2019:08:12 11:10:02
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0043.JPG,85.44052572,22.56445219,305.081,2019:08:12 11:10:06
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0044.JPG,85.44068197,22.56452683,305.088,2019:08:12 11:10:09
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0045.JPG,85.44083958,22.56460189,305.066,2019:08:12 11:10:12
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0046.JPG,85.44099547,22.56467544,305.1,2019:08:12 11:10:15
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0047.JPG,85.44115372,22.56475056,305.173,2019:08:12 11:10:19
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0048.JPG,85.44130992,22.56482436,305.131,2019:08:12 11:10:22
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0049.JPG,85.44146783,22.56489925,305.122,2019:08:12 11:10:25
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0050.JPG,85.44162469,22.56497389,305.12,2019:08:12 11:10:29
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0051.JPG,85.44178256,22.5650485,305.134,2019:08:12 11:10:32
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0052.JPG,85.44194006,22.56512311,305.141,2019:08:12 11:10:35
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0053.JPG,85.44209639,22.56519692,305.08,2019:08:12 11:10:38
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0054.JPG,85.44225428,22.56527139,305.091,2019:08:12 11:10:42
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0055.JPG,85.4424105,22.56534561,305.098,2019:08:12 11:10:45
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0056.JPG,85.44256947,22.56542094,305.091,2019:08:12 11:10:48
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0057.JPG,85.44272528,22.56549464,305.074,2019:08:12 11:10:52
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0058.JPG,85.44288375,22.56556956,305.058,2019:08:12 11:10:55
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0059.JPG,85.44303983,22.56564328,305.074,2019:08:12 11:10:58
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0060.JPG,85.44319781,22.56571792,305.122,2019:08:12 11:11:02
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0061.JPG,85.44335442,22.56579314,305.121,2019:08:12 11:11:05
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0062.JPG,85.44351242,22.56586853,305.113,2019:08:12 11:11:08
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0063.JPG,85.44366822,22.56594228,305.081,2019:08:12 11:11:11
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0064.JPG,85.44382617,22.56601669,305.079,2019:08:12 11:11:15
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0065.JPG,85.443982,22.56609078,305.035,2019:08:12 11:11:18
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0066.JPG,85.44414025,22.56616489,305.039,2019:08:12 11:11:21
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0067.JPG,85.44429689,22.5662395,305.117,2019:08:12 11:11:25
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0068.JPG,85.44445447,22.56631381,305.076,2019:08:12 11:11:28
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0069.JPG,85.44461247,22.56638869,305.114,2019:08:12 11:11:31
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0070.JPG,85.44476814,22.56646306,305.1,2019:08:12 11:11:35
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0071.JPG,85.44492672,22.566537,305.099,2019:08:12 11:11:38
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0072.JPG,85.44508308,22.5666115,305.091,2019:08:12 11:11:41
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0073.JPG,85.44524047,22.56668514,305.057,2019:08:12 11:11:44
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0074.JPG,85.4453985,22.56676006,305.085,2019:08:12 11:11:48
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0075.JPG,85.445554,22.56683444,305.076,2019:08:12 11:11:51
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0076.JPG,85.44571275,22.56690883,305.059,2019:08:12 11:11:54
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0077.JPG,85.44586839,22.56698311,305.094,2019:08:12 11:11:58
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0078.JPG,85.44602719,22.56705772,305.094,2019:08:12 11:12:01
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0079.JPG,85.44618336,22.56713253,305.099,2019:08:12 11:12:04
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0080.JPG,85.44629853,22.56718647,305.086,2019:08:12 11:12:08
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0081.JPG,85.44622611,22.56731211,305.037,2019:08:12 11:12:11
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0082.JPG,85.44614794,22.56745553,305.114,2019:08:12 11:12:14
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0083.JPG,85.44606978,22.56745911,305.087,2019:08:12 11:12:18
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0084.JPG,85.44591203,22.56738692,305.075,2019:08:12 11:12:21
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0085.JPG,85.44575294,22.56731283,305.19,2019:08:12 11:12:24
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0086.JPG,85.44559578,22.56723897,305.116,2019:08:12 11:12:27
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0087.JPG,85.4454385,22.56716478,305.077,2019:08:12 11:12:31
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0088.JPG,85.44528017,22.56708972,305.051,2019:08:12 11:12:34
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0089.JPG,85.44512419,22.56701569,305.097,2019:08:12 11:12:37
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0090.JPG,85.44496603,22.56694097,305.116,2019:08:12 11:12:41
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0091.JPG,85.44480881,22.566867,305.099,2019:08:12 11:12:44
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0092.JPG,85.44465206,22.56679267,305.096,2019:08:12 11:12:47
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0093.JPG,85.44449422,22.56671764,305.077,2019:08:12 11:12:51
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0094.JPG,85.44433839,22.56664311,305.1,2019:08:12 11:12:54
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0095.JPG,85.44418183,22.56656861,305.152,2019:08:12 11:12:57
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0096.JPG,85.44402344,22.5664935,305.184,2019:08:12 11:13:00
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0097.JPG,85.44386642,22.56642011,305.122,2019:08:12 11:13:04
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0098.JPG,85.44370867,22.56634486,305.044,2019:08:12 11:13:07
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0099.JPG,85.44355311,22.56627092,305.111,2019:08:12 11:13:10
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0100.JPG,85.44339447,22.56619575,305.169,2019:08:12 11:13:14
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0101.JPG,85.44323822,22.56612164,305.13,2019:08:12 11:13:17
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0102.JPG,85.44308106,22.56604736,305.182,2019:08:12 11:13:20
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0103.JPG,85.44292539,22.56597358,305.111,2019:08:12 11:13:23
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0104.JPG,85.44276694,22.56589831,305.119,2019:08:12 11:13:27
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0105.JPG,85.44260833,22.56582361,305.105,2019:08:12 11:13:30
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0106.JPG,85.44245311,22.56575067,305.097,2019:08:12 11:13:33
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0107.JPG,85.44229433,22.56567539,305.129,2019:08:12 11:13:37
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0108.JPG,85.44213914,22.56560117,305.118,2019:08:12 11:13:40
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0109.JPG,85.44198167,22.56552633,305.073,2019:08:12 11:13:43
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0110.JPG,85.44182308,22.56545217,305.112,2019:08:12 11:13:47
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0111.JPG,85.44166689,22.56537822,305.103,2019:08:12 11:13:50
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0112.JPG,85.44150892,22.56530361,305.126,2019:08:12 11:13:53
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0113.JPG,85.44135283,22.56522981,305.1,2019:08:12 11:13:56
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0114.JPG,85.44119442,22.56515478,305.117,2019:08:12 11:14:00
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0115.JPG,85.44103736,22.56508086,305.082,2019:08:12 11:14:03
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0116.JPG,85.44088078,22.56500619,305.093,2019:08:12 11:14:06
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0117.JPG,85.44072339,22.56493178,305.102,2019:08:12 11:14:10
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0118.JPG,85.44056611,22.56485697,305.135,2019:08:12 11:14:13
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0119.JPG,85.44053283,22.56484039,305.062,2019:08:12 11:14:23
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0120.JPG,85.44040042,22.56477839,305.161,2019:08:12 11:14:27
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0121.JPG,85.44024433,22.56470436,305.144,2019:08:12 11:14:30
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0122.JPG,85.44008714,22.56463028,305.118,2019:08:12 11:14:33
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0123.JPG,85.43993103,22.56455597,305.106,2019:08:12 11:14:37
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0124.JPG,85.43977425,22.56447756,305.101,2019:08:12 11:14:40
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0125.JPG,85.43962792,22.56438761,305.106,2019:08:12 11:14:43
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0126.JPG,85.43947892,22.56429769,305.106,2019:08:12 11:14:47
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0127.JPG,85.43933192,22.56420769,305.1,2019:08:12 11:14:50
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0128.JPG,85.43918486,22.56411717,305.102,2019:08:12 11:14:53
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0129.JPG,85.43903761,22.56402775,305.091,2019:08:12 11:14:56
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0130.JPG,85.43888983,22.56393653,305.122,2019:08:12 11:15:00
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0131.JPG,85.43874314,22.56384653,305.165,2019:08:12 11:15:03
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0132.JPG,85.438595,22.56375614,305.111,2019:08:12 11:15:06
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0133.JPG,85.43845142,22.56366278,305.106,2019:08:12 11:15:10
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0134.JPG,85.43831842,22.56355508,305.123,2019:08:12 11:15:13
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0135.JPG,85.43818558,22.56344819,305.097,2019:08:12 11:15:16
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0136.JPG,85.43805308,22.56333939,305.096,2019:08:12 11:15:20
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0137.JPG,85.43792133,22.56323242,305.068,2019:08:12 11:15:23
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0138.JPG,85.43778875,22.56312403,305.051,2019:08:12 11:15:26
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0139.JPG,85.4376555,22.56301736,305.081,2019:08:12 11:15:29
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0140.JPG,85.43752103,22.56290894,305.084,2019:08:12 11:15:33
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0141.JPG,85.43739122,22.56280086,305.042,2019:08:12 11:15:36
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0142.JPG,85.43729025,22.56266533,305.078,2019:08:12 11:15:39
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0143.JPG,85.43718831,22.562534,305.057,2019:08:12 11:15:43
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0144.JPG,85.437085,22.56240017,305.071,2019:08:12 11:15:46
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0145.JPG,85.43698344,22.56226825,305.088,2019:08:12 11:15:49
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0146.JPG,85.43688031,22.56213442,305.098,2019:08:12 11:15:53
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0147.JPG,85.436779,22.56200206,305.088,2019:08:12 11:15:56
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0148.JPG,85.43667617,22.56186783,305.053,2019:08:12 11:15:59
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0149.JPG,85.43657431,22.56173475,305.067,2019:08:12 11:16:02
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0150.JPG,85.43647194,22.56160131,305.078,2019:08:12 11:16:06
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0151.JPG,85.43636978,22.56146831,305.065,2019:08:12 11:16:09
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0152.JPG,85.43628461,22.56132672,305.093,2019:08:12 11:16:12
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0153.JPG,85.43621122,22.56117728,305.089,2019:08:12 11:16:16
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0154.JPG,85.43614042,22.56102886,305.076,2019:08:12 11:16:19
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0155.JPG,85.43606814,22.56087914,305.069,2019:08:12 11:16:22
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0156.JPG,85.43599631,22.56073114,305.107,2019:08:12 11:16:26
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0157.JPG,85.43592414,22.56058197,305.11,2019:08:12 11:16:29
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0158.JPG,85.43585167,22.56043322,305.101,2019:08:12 11:16:32
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0159.JPG,85.43577978,22.56028383,305.085,2019:08:12 11:16:35
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0160.JPG,85.43570814,22.56013425,305.05,2019:08:12 11:16:39
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0161.JPG,85.43563653,22.559985,305.049,2019:08:12 11:16:42
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0162.JPG,85.43556369,22.55983625,305.091,2019:08:12 11:16:45
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0163.JPG,85.435491,22.55968742,305.126,2019:08:12 11:16:49
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0164.JPG,85.43543125,22.55960442,305.102,2019:08:12 11:16:52
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0165.JPG,85.43527831,22.55966953,305.133,2019:08:12 11:16:55
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0166.JPG,85.43512372,22.55973164,305.221,2019:08:12 11:16:59
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0167.JPG,85.43515283,22.55981867,305.104,2019:08:12 11:17:02
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0168.JPG,85.43522303,22.55996958,305.092,2019:08:12 11:17:05
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0169.JPG,85.43529439,22.56012231,305.134,2019:08:12 11:17:08
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0170.JPG,85.43536606,22.56027039,305.043,2019:08:12 11:17:12
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0171.JPG,85.43543803,22.56041917,305.03,2019:08:12 11:17:15
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0172.JPG,85.43550986,22.56056767,305.053,2019:08:12 11:17:18
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0173.JPG,85.43558144,22.56071636,305.045,2019:08:12 11:17:22
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0174.JPG,85.43565358,22.56086542,305.069,2019:08:12 11:17:25
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0175.JPG,85.43572656,22.56101706,305.124,2019:08:12 11:17:28
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0176.JPG,85.43579833,22.56116419,305.1,2019:08:12 11:17:32
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0177.JPG,85.43587089,22.56131506,305.129,2019:08:12 11:17:35
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0178.JPG,85.43594253,22.56146344,305.113,2019:08:12 11:17:38
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0179.JPG,85.43602,22.56160917,305.058,2019:08:12 11:17:41
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0180.JPG,85.43612275,22.56174053,305.053,2019:08:12 11:17:45
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0181.JPG,85.43622642,22.56187528,305.106,2019:08:12 11:17:48
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0182.JPG,85.43632817,22.56200864,305.171,2019:08:12 11:17:51
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0183.JPG,85.43643139,22.56214178,305.134,2019:08:12 11:17:55
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0184.JPG,85.43653336,22.56227411,305.163,2019:08:12 11:17:58
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0185.JPG,85.43663519,22.56240808,305.134,2019:08:12 11:18:01
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0186.JPG,85.43673644,22.56254003,305.1,2019:08:12 11:18:05
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0187.JPG,85.43683792,22.56267369,305.097,2019:08:12 11:18:08
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0188.JPG,85.43693997,22.56280781,305.139,2019:08:12 11:18:11
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0189.JPG,85.43704189,22.56294106,305.091,2019:08:12 11:18:14
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0190.JPG,85.43715217,22.56306939,305.12,2019:08:12 11:18:18
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0191.JPG,85.43728639,22.56317494,305.137,2019:08:12 11:18:21
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0192.JPG,85.43741944,22.56328314,305.086,2019:08:12 11:18:24
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0193.JPG,85.43755142,22.56338956,305.041,2019:08:12 11:18:28
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0194.JPG,85.43768497,22.56349731,305.116,2019:08:12 11:18:31
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0195.JPG,85.43781808,22.5636055,305.112,2019:08:12 11:18:34
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0196.JPG,85.43795019,22.56371203,305.096,2019:08:12 11:18:38
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0197.JPG,85.43808147,22.56381861,305.098,2019:08:12 11:18:41
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0198.JPG,85.43821369,22.56392625,305.101,2019:08:12 11:18:44
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0199.JPG,85.43835889,22.56402175,305.071,2019:08:12 11:18:47
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0200.JPG,85.43850558,22.56411253,305.095,2019:08:12 11:18:51
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0201.JPG,85.43865289,22.56420356,305.061,2019:08:12 11:18:54
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0202.JPG,85.4388,22.56429292,305.043,2019:08:12 11:18:57
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0203.JPG,85.43894783,22.56438256,305.002,2019:08:12 11:19:01
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0204.JPG,85.43909575,22.56447261,305.104,2019:08:12 11:19:04
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0205.JPG,85.43924339,22.564564,305.131,2019:08:12 11:19:07
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0206.JPG,85.43939186,22.56465308,305.149,2019:08:12 11:19:11
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0207.JPG,85.43953939,22.56474503,305.113,2019:08:12 11:19:14
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0208.JPG,85.43968964,22.56482689,305.096,2019:08:12 11:19:17
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0209.JPG,85.43984594,22.56490253,305.097,2019:08:12 11:19:20
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0210.JPG,85.44000381,22.5649765,305.146,2019:08:12 11:19:24
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0211.JPG,85.44016186,22.56505136,305.116,2019:08:12 11:19:27
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0212.JPG,85.44031836,22.56512544,305.108,2019:08:12 11:19:30
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0213.JPG,85.44047517,22.56519894,305.076,2019:08:12 11:19:34
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0214.JPG,85.44063272,22.56527489,305.097,2019:08:12 11:19:37
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0215.JPG,85.44078806,22.56534914,305.11,2019:08:12 11:19:40
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0216.JPG,85.44094553,22.56542344,305.136,2019:08:12 11:19:44
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0217.JPG,85.44110292,22.56549772,305.089,2019:08:12 11:19:47
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0218.JPG,85.44126031,22.56557178,305.117,2019:08:12 11:19:50
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0219.JPG,85.44141664,22.56564472,305.049,2019:08:12 11:19:53
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0220.JPG,85.44157558,22.56572061,305.085,2019:08:12 11:19:57
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0221.JPG,85.44173178,22.56579403,305.113,2019:08:12 11:20:00
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0222.JPG,85.44189011,22.56586931,305.146,2019:08:12 11:20:03
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0223.JPG,85.44204725,22.56594467,305.061,2019:08:12 11:20:07
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0224.JPG,85.44220367,22.56601828,305.071,2019:08:12 11:20:10
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0225.JPG,85.44236058,22.56609189,305.063,2019:08:12 11:20:13
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0226.JPG,85.44251883,22.56616711,305.123,2019:08:12 11:20:17
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0227.JPG,85.44267669,22.56624183,305.09,2019:08:12 11:20:20
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0228.JPG,85.44283233,22.56631597,305.102,2019:08:12 11:20:23
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0229.JPG,85.44298917,22.56639069,305.113,2019:08:12 11:20:26
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0230.JPG,85.44314786,22.56646503,305.118,2019:08:12 11:20:30
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0231.JPG,85.44330431,22.56653944,305.085,2019:08:12 11:20:33
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0232.JPG,85.4434605,22.56661475,305.115,2019:08:12 11:20:36
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0233.JPG,85.44361956,22.56668867,305.113,2019:08:12 11:20:40
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0234.JPG,85.44377603,22.56676325,305.075,2019:08:12 11:20:43
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0235.JPG,85.44393372,22.56683775,305.069,2019:08:12 11:20:46
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0236.JPG,85.44409008,22.56691097,305.058,2019:08:12 11:20:50
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0237.JPG,85.444247,22.56698572,305.089,2019:08:12 11:20:53
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0238.JPG,85.44440444,22.56705997,305.141,2019:08:12 11:20:56
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0239.JPG,85.44456183,22.56713442,305.085,2019:08:12 11:20:59
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0240.JPG,85.44471833,22.56720822,305.08,2019:08:12 11:21:03
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0241.JPG,85.44487786,22.56728264,305.097,2019:08:12 11:21:06
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0242.JPG,85.44503419,22.5673565,305.061,2019:08:12 11:21:09
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0243.JPG,85.44519092,22.56743031,305.046,2019:08:12 11:21:13
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0244.JPG,85.44534825,22.56750586,305.073,2019:08:12 11:21:16
E:/DroneSurvey/Jharkhand/12aug/100_0001/100_0001_0245.JPG,85.44550344,22.56757975,305.068,2019:08:12 11:21:19
